image_path,true_label,anomaly_score,predicted_prob,predicted_label
data/raw/tank_screw/tank_screw/test/missing/0030.png,1,43.72422,0.195,0
data/raw/tank_screw/tank_screw/test/missing/0031.png,1,43.999237,0.2641,1
data/raw/tank_screw/tank_screw/test/missing/0032.png,1,43.783581,0.21,0
data/raw/tank_screw/tank_screw/test/missing/0033.png,1,43.967262,0.2561,1
data/raw/tank_screw/tank_screw/test/missing/0034.png,1,43.558994,0.1535,0
data/raw/tank_screw/tank_screw/test/missing/0035.png,1,45.467419,0.633,1
data/raw/tank_screw/tank_screw/test/missing/0036.png,1,43.317303,0.0928,0
data/raw/tank_screw/tank_screw/test/missing/0037.png,1,43.879456,0.234,0
data/raw/tank_screw/tank_screw/test/missing/0038.png,1,44.351852,0.3527,1
data/raw/tank_screw/tank_screw/test/missing/0039.png,1,44.821651,0.4707,1
data/raw/tank_screw/tank_screw/test/missing/0040.png,1,43.993889,0.2628,1
data/raw/tank_screw/tank_screw/test/missing/0041.png,1,44.18446,0.3107,1
data/raw/tank_screw/tank_screw/test/missing/0042.png,1,44.04126,0.2747,1
data/raw/tank_screw/tank_screw/test/missing/0043.png,1,44.882862,0.4861,1
data/raw/tank_screw/tank_screw/test/missing/0044.png,1,44.13789,0.299,1
data/raw/tank_screw/tank_screw/test/missing/0045.png,1,44.353275,0.3531,1
data/raw/tank_screw/tank_screw/test/missing/0046.png,1,44.467896,0.3819,1
data/raw/tank_screw/tank_screw/test/missing/0047.png,1,44.054047,0.2779,1
data/raw/tank_screw/tank_screw/test/missing/0048.png,1,43.498989,0.1385,0
data/raw/tank_screw/tank_screw/test/missing/0049.png,1,44.298244,0.3393,1
data/raw/tank_screw/tank_screw/test/missing/0050.png,1,43.842232,0.2247,0
data/raw/tank_screw/tank_screw/test/missing/0051.png,1,43.764759,0.2052,0
data/raw/tank_screw/tank_screw/test/missing/0052.png,1,43.936939,0.2485,1
data/raw/tank_screw/tank_screw/test/missing/0053.png,1,45.419781,0.621,1
data/raw/tank_screw/tank_screw/test/missing/0054.png,1,44.937916,0.4999,1
data/raw/tank_screw/tank_screw/test/missing/0055.png,1,44.386726,0.3615,1
data/raw/tank_screw/tank_screw/test/missing/0056.png,1,44.278744,0.3344,1
data/raw/tank_screw/tank_screw/test/missing/0057.png,1,44.506786,0.3916,1
data/raw/tank_screw/tank_screw/test/missing/0058.png,1,44.365944,0.3563,1
data/raw/tank_screw/tank_screw/test/missing/0059.png,1,44.388954,0.362,1
data/raw/tank_screw/tank_screw/test/missing/0060.png,1,44.530602,0.3976,1
data/raw/tank_screw/tank_screw/test/missing/0061.png,1,45.011986,0.5186,1
data/raw/tank_screw/tank_screw/test/missing/0062.png,1,44.166348,0.3061,1
data/raw/tank_screw/tank_screw/test/missing/0063.png,1,44.162678,0.3052,1
data/raw/tank_screw/tank_screw/test/missing/0064.png,1,44.471035,0.3827,1
data/raw/tank_screw/tank_screw/test/missing/0065.png,1,43.963482,0.2552,1
data/raw/tank_screw/tank_screw/test/missing/0066.png,1,44.084785,0.2856,1
data/raw/tank_screw/tank_screw/test/missing/0067.png,1,45.649441,0.6787,1
data/raw/tank_screw/tank_screw/test/missing/0068.png,1,44.347359,0.3516,1
data/raw/tank_screw/tank_screw/test/missing/0069.png,1,44.119667,0.2944,1
data/raw/tank_screw/tank_screw/test/missing/0070.png,1,44.163113,0.3053,1
data/raw/tank_screw/tank_screw/test/missing/0071.png,1,43.596134,0.1629,0
data/raw/tank_screw/tank_screw/test/missing/0072.png,1,44.504929,0.3912,1
data/raw/tank_screw/tank_screw/test/missing/0073.png,1,44.147472,0.3014,1
data/raw/tank_screw/tank_screw/test/missing/0074.png,1,43.929375,0.2466,1
data/raw/tank_screw/tank_screw/test/missing/0075.png,1,43.889404,0.2365,0
data/raw/tank_screw/tank_screw/test/missing/0076.png,1,44.708416,0.4423,1
data/raw/tank_screw/tank_screw/test/missing/0077.png,1,44.428192,0.3719,1
data/raw/tank_screw/tank_screw/test/missing/0078.png,1,43.785042,0.2103,0
data/raw/tank_screw/tank_screw/test/missing/0079.png,1,44.685997,0.4367,1
data/raw/tank_screw/tank_screw/test/missing/0080.png,1,44.38908,0.3621,1
data/raw/tank_screw/tank_screw/test/missing/0081.png,1,44.673798,0.4336,1
data/raw/tank_screw/tank_screw/test/missing/0082.png,1,45.215591,0.5697,1
data/raw/tank_screw/tank_screw/test/missing/0083.png,1,44.304882,0.3409,1
data/raw/tank_screw/tank_screw/test/missing/0084.png,1,44.586506,0.4117,1
data/raw/tank_screw/tank_screw/test/missing/0085.png,1,43.937283,0.2486,1
data/raw/tank_screw/tank_screw/test/missing/0086.png,1,45.602093,0.6668,1
data/raw/tank_screw/tank_screw/test/missing/0087.png,1,44.036297,0.2734,1
data/raw/tank_screw/tank_screw/test/missing/0088.png,1,43.68438,0.185,0
data/raw/tank_screw/tank_screw/test/missing/0089.png,1,44.566967,0.4068,1
data/raw/tank_screw/tank_screw/test/missing/0090.png,1,43.604046,0.1649,0
data/raw/tank_screw/tank_screw/test/missing/0091.png,1,43.815212,0.2179,0
data/raw/tank_screw/tank_screw/test/missing/0092.png,1,44.681671,0.4356,1
data/raw/tank_screw/tank_screw/test/missing/0093.png,1,44.342075,0.3503,1
data/raw/tank_screw/tank_screw/test/missing/0094.png,1,44.200756,0.3148,1
