image_path,true_label,anomaly_score,predicted_label
data/raw/tank_screw/tank_screw/test/missing/0078.png,1,43.750668,0
data/raw/tank_screw/tank_screw/test/missing/0079.png,1,44.341671,1
data/raw/tank_screw/tank_screw/test/missing/0080.png,1,44.51939,1
data/raw/tank_screw/tank_screw/test/missing/0081.png,1,44.642925,1
data/raw/tank_screw/tank_screw/test/missing/0082.png,1,44.808956,1
data/raw/tank_screw/tank_screw/test/missing/0083.png,1,44.627834,1
data/raw/tank_screw/tank_screw/test/missing/0084.png,1,44.77,1
data/raw/tank_screw/tank_screw/test/missing/0085.png,1,44.143841,1
data/raw/tank_screw/tank_screw/test/missing/0086.png,1,45.738388,1
data/raw/tank_screw/tank_screw/test/missing/0087.png,1,44.209034,1
data/raw/tank_screw/tank_screw/test/missing/0088.png,1,44.038589,1
data/raw/tank_screw/tank_screw/test/missing/0089.png,1,44.829315,1
data/raw/tank_screw/tank_screw/test/missing/0090.png,1,43.76392,0
data/raw/tank_screw/tank_screw/test/missing/0091.png,1,43.914406,0
data/raw/tank_screw/tank_screw/test/missing/0092.png,1,44.507435,1
data/raw/tank_screw/tank_screw/test/missing/0093.png,1,44.672516,1
data/raw/tank_screw/tank_screw/test/missing/0094.png,1,44.31443,1
